Location,Year,Date,CTT,CTP,COD,CER,WCER
Hyderabad,2016,26-07-2016,-9999,142.700002,-9999,-9999,-9999
Hyderabad,2016,27-07-2016,267.699994,544.800008,5.61999987,51.0699989,14.7199997
Hyderabad,2016,28-07-2016,291.109993,343.100005,4.99999989,-9999,17.1399996
Hyderabad,2016,29-07-2016,230.449995,236.400004,11.7599997,15.3299997,15.4799997
Hyderabad,2016,30-07-2016,253.519994,273.800004,10.9499998,20.8099995,17.1499996
Hyderabad,2016,31-07-2016,212.299995,182.200003,3.99999991,34.2899992,-9999
Hyderabad,2016,01-08-2016,230.359995,203.500003,21.4399995,36.6499992,22.4799995
Hyderabad,2016,02-08-2016,212.919995,229.000003,7.81999983,22.9699995,20.4599995
Hyderabad,2016,03-08-2016,247.889994,311.400005,19.1199996,37.6699992,18.2599996
Hyderabad,2016,04-08-2016,234.009995,243.400004,14.9899997,33.0799993,12.6499997
Hyderabad,2016,05-08-2016,263.689994,458.100007,7.29999984,31.2999993,14.1099997
Hyderabad,2016,06-08-2016,257.339994,303.100005,10.8799998,31.3799993,13.2199997
Hyderabad,2016,07-08-2016,255.349994,414.000006,5.91999987,21.4299995,12.7099997
Hyderabad,2016,08-08-2016,277.509994,571.900009,5.12999989,30.1299993,13.6499997
Hyderabad,2016,09-08-2016,287.899994,649.00001,2.51999994,-9999,12.1299997
Hyderabad,2016,10-08-2016,254.049994,450.000007,5.62999987,21.2499995,13.0799997
Hyderabad,2016,11-08-2016,-9999,161.500002,-9999,-9999,-9999
Hyderabad,2016,12-08-2016,281.619994,756.000011,7.53999983,20.2099995,12.4399997
Hyderabad,2016,13-08-2016,287.319994,641.70001,8.36999981,-9999,16.8399996
Hyderabad,2016,14-08-2016,291.269993,763.500011,7.68999983,-9999,9.47999979
Hyderabad,2016,15-08-2016,240.839995,398.700006,9.44999979,28.6799994,15.3399997
Hyderabad,2016,16-08-2016,270.989994,647.70001,10.8999998,14.0799997,12.0999997
Hyderabad,2016,17-08-2016,246.959994,490.000007,8.9299998,20.2299995,14.3099997
Hyderabad,2016,18-08-2016,252.359994,224.600003,2.64999994,19.8999996,19.6799996
Hyderabad,2016,19-08-2016,248.409994,498.900007,8.7299998,-9999,12.1499997
Hyderabad,2016,20-08-2016,250.059994,669.90001,1.69999996,26.3799994,18.7799996
Hyderabad,2016,21-08-2016,286.269994,726.200011,-9999,-9999,-9999
Hyderabad,2016,22-08-2016,214.409995,270.900004,2.80999994,33.8499992,15.5099997
Hyderabad,2016,23-08-2016,266.459994,526.300008,5.13999989,23.0599995,17.1899996
Hyderabad,2016,24-08-2016,278.449994,495.400007,7.20999984,29.2799993,15.4399997
Hyderabad,2016,25-08-2016,220.899995,221.100003,13.5899997,19.2999996,16.6899996
Hyderabad,2016,26-08-2016,207.739995,149.600002,2.72999994,30.9699993,21.3399995
Hyderabad,2016,27-08-2016,-9999,185.900003,-9999,-9999,-9999
Hyderabad,2016,28-08-2016,289.229994,780.900012,8.35999981,-9999,11.3699997
Hyderabad,2016,29-08-2016,208.829995,281.400004,8.33999981,21.1499995,17.3499996
Hyderabad,2016,30-08-2016,193.829996,126.300002,62.2699986,26.2799994,-9999
Hyderabad,2016,31-08-2016,204.779995,151.400002,41.3699991,27.9899994,16.7499996
Hyderabad,2016,01-09-2016,256.029994,254.200004,10.9399998,-9999,15.1399997
Hyderabad,2016,02-09-2016,270.309994,462.000007,5.81999987,39.8999991,15.1599997
Hyderabad,2016,03-09-2016,210.139995,307.500005,6.09999986,21.2199995,14.6099997
Hyderabad,2016,04-09-2016,216.039995,178.100003,16.2499996,20.5499995,20.4199995
Hyderabad,2016,05-09-2016,291.079993,561.800008,3.51999992,-9999,13.0699997
Hyderabad,2016,06-09-2016,296.069993,880.100013,3.79999992,-9999,10.1199998
Hyderabad,2016,07-09-2016,293.729993,890.300013,4.6799999,-9999,16.3999996
Hyderabad,2016,08-09-2016,296.489993,799.000012,1.91999996,-9999,8.15999982
Hyderabad,2016,09-09-2016,286.589994,498.600007,4.6399999,-9999,11.0599998
Hyderabad,2016,10-09-2016,205.679995,141.900002,33.3099993,27.2899994,17.6499996
Hyderabad,2016,11-09-2016,241.809995,255.900004,11.4999997,15.8499996,14.5499997
Hyderabad,2016,12-09-2016,-9999,171.500003,-9999,-9999,-9999
Hyderabad,2016,13-09-2016,217.679995,181.800003,33.5699992,19.2599996,14.7999997
Hyderabad,2016,14-09-2016,243.289995,188.600003,32.7499993,31.9399993,12.4399997
Hyderabad,2016,15-09-2016,222.259995,267.500004,35.4699992,33.8699992,20.2899995
Hyderabad,2016,16-09-2016,243.969995,444.100007,14.5699997,38.3099991,17.0699996
Hyderabad,2016,17-09-2016,288.529994,530.700008,24.4199995,9.61999978,10.0299998
Hyderabad,2016,18-09-2016,283.389994,672.70001,7.63999983,32.8299993,12.9399997
Hyderabad,2016,19-09-2016,284.269994,325.800005,6.79999985,-9999,10.5999998
Hyderabad,2016,20-09-2016,277.649994,689.30001,12.0499997,8.8999998,9.71999978
Hyderabad,2016,21-09-2016,257.089994,163.500002,46.689999,19.6099996,13.4899997
Hyderabad,2016,22-09-2016,216.619995,167.900003,8.18999982,21.7999995,15.5399997
Hyderabad,2016,23-09-2016,208.329995,129.800002,17.4599996,35.3599992,-9999
Hyderabad,2016,24-09-2016,208.559995,136.800002,25.1399994,23.4799995,18.0499996
Hyderabad,2016,25-09-2016,206.529995,136.600002,12.5399997,21.4299995,17.1399996
Hyderabad,2016,26-09-2016,204.879995,121.100002,8.47999981,23.2699995,14.0199997
Hyderabad,2016,27-09-2016,212.019995,164.700002,8.7699998,20.8099995,19.4299996
Hyderabad,2016,28-09-2016,-9999,301.300004,-9999,-9999,-9999
Hyderabad,2016,29-09-2016,237.189995,330.800005,2.39999995,34.5299992,16.2699996
Hyderabad,2016,30-09-2016,239.849995,243.800004,12.9199997,18.8099996,11.4499997
Hyderabad,2017,01-06-2017,309.899993,330.800005,-9999,-9999,-9999
Hyderabad,2017,02-06-2017,306.049993,572.300009,2.82999994,-9999,7.33999984
Hyderabad,2017,03-06-2017,308.249993,947.500014,-9999,-9999,-9999
Hyderabad,2017,04-06-2017,216.419995,482.900007,5.41999988,38.7699991,-9999
Hyderabad,2017,05-06-2017,239.479995,219.200003,1.22999997,14.4199997,25.3099994
Hyderabad,2017,06-06-2017,226.509995,186.300003,2.57999994,36.9299992,12.9299997
Hyderabad,2017,07-06-2017,244.439995,256.100004,7.53999983,18.8099996,11.5999997
Hyderabad,2017,08-06-2017,227.709995,192.300003,9.83999978,27.5399994,13.3099997
Hyderabad,2017,09-06-2017,224.879995,193.200003,1.63999996,20.7199995,20.8299995
Hyderabad,2017,10-06-2017,228.799995,291.000004,3.67999992,18.7299996,12.4499997
Hyderabad,2017,11-06-2017,-9999,196.800003,-9999,-9999,-9999
Hyderabad,2017,12-06-2017,278.169994,633.600009,16.9999996,-9999,12.7599997
Hyderabad,2017,13-06-2017,210.899995,201.800003,9.24999979,28.9599994,17.9799996
Hyderabad,2017,14-06-2017,261.749994,397.000006,7.43999983,13.3799997,11.8299997
Hyderabad,2017,15-06-2017,251.259994,248.800004,14.1899997,38.1899991,12.6999997
Hyderabad,2017,16-06-2017,218.029995,232.800003,19.8699996,17.2299996,14.8599997
Hyderabad,2017,17-06-2017,280.459994,549.000008,9.1299998,-9999,11.6599997
Hyderabad,2017,18-06-2017,261.589994,190.100003,9.65999978,29.6799993,17.5299996
Hyderabad,2017,19-06-2017,220.189995,187.800003,33.5499993,27.1899994,15.0899997
Hyderabad,2017,20-06-2017,205.189995,168.300003,3.69999992,30.0599993,-9999
Hyderabad,2017,21-06-2017,220.939995,204.500003,1.86999996,37.4499992,19.4299996
Hyderabad,2017,22-06-2017,293.619993,408.500006,5.02999989,-9999,14.8899997
Hyderabad,2017,23-06-2017,248.339994,399.700006,9.49999979,21.0599995,19.6299996
Hyderabad,2017,24-06-2017,296.159993,569.300008,3.98999991,-9999,16.0099996
Hyderabad,2017,25-06-2017,249.769994,270.400004,3.24999993,23.4799995,19.7199996
Hyderabad,2017,26-06-2017,233.969995,227.300003,15.1499997,30.6499993,19.3999996
Hyderabad,2017,27-06-2017,-9999,148.900002,-9999,-9999,-9999
Hyderabad,2017,28-06-2017,247.869994,313.900005,26.1599994,34.6999992,19.3299996
Hyderabad,2017,29-06-2017,264.469994,295.800004,12.3099997,26.0499994,13.2399997
Hyderabad,2017,30-06-2017,256.849994,366.500005,4.2599999,22.7599995,13.6599997
Hyderabad,2017,01-07-2017,229.739995,212.400003,7.68999983,45.609999,16.0799996
Hyderabad,2017,02-07-2017,208.549995,187.700003,8.06999982,34.6899992,-9999
Hyderabad,2017,03-07-2017,242.719995,270.100004,6.46999986,38.4599991,19.7599996
Hyderabad,2017,04-07-2017,218.319995,252.400004,3.70999992,25.3399994,17.9099996
Hyderabad,2017,05-07-2017,226.719995,300.300004,6.70999985,22.4899995,14.7499997
Hyderabad,2017,06-07-2017,242.179995,273.900004,6.52999985,50.5099989,14.2099997
Hyderabad,2017,07-07-2017,265.869994,484.100007,5.04999989,-9999,10.5399998
Hyderabad,2017,08-07-2017,299.429993,579.000009,3.12999993,-9999,16.5799996
Hyderabad,2017,09-07-2017,226.499995,219.000003,2.89999994,24.0499995,17.2399996
Hyderabad,2017,10-07-2017,219.649995,164.400002,4.3299999,25.1599994,18.7099996
Hyderabad,2017,11-07-2017,212.419995,185.300003,7.62999983,32.9999993,-9999
Hyderabad,2017,12-07-2017,272.369994,497.400007,8.30999981,22.3599995,13.1599997
Hyderabad,2017,13-07-2017,-9999,179.300003,-9999,-9999,-9999
Hyderabad,2017,14-07-2017,238.499995,267.600004,14.7399997,6.17999986,9.90999978
Hyderabad,2017,15-07-2017,217.049995,266.600004,7.48999983,39.0199991,12.1999997
Hyderabad,2017,16-07-2017,226.399995,199.400003,24.4699995,27.0099994,20.8899995
Hyderabad,2017,17-07-2017,218.859995,177.400003,14.6799997,32.0899993,20.7299995
Hyderabad,2017,18-07-2017,206.129995,151.300002,21.4499995,34.9599992,-9999
Hyderabad,2017,19-07-2017,224.909995,221.300003,14.0499997,18.8899996,14.4699997
Hyderabad,2017,20-07-2017,216.929995,186.800003,11.7499997,24.1899995,19.0999996
Hyderabad,2017,21-07-2017,226.479995,283.800004,7.71999983,26.1599994,14.7099997
Hyderabad,2017,22-07-2017,216.219995,177.600003,4.13999991,26.0199994,13.8599997
Hyderabad,2017,23-07-2017,215.389995,182.600003,4.00999991,23.3999995,17.6199996
Hyderabad,2017,24-07-2017,264.529994,401.300006,8.15999982,34.4599992,12.5399997
Hyderabad,2017,25-07-2017,267.539994,464.100007,2.08999995,39.1799991,15.1799997
Hyderabad,2017,26-07-2017,243.559995,290.200004,2.90999993,31.8299993,17.7099996
Hyderabad,2017,27-07-2017,279.419994,546.200008,3.48999992,36.8199992,15.1599997
Hyderabad,2017,28-07-2017,240.659995,340.900005,7.16999984,32.1999993,12.9599997
Hyderabad,2017,29-07-2017,-9999,138.300002,-9999,-9999,-9999
Hyderabad,2017,30-07-2017,221.239995,234.700003,2.50999994,21.5099995,16.5999996
Hyderabad,2017,31-07-2017,302.849993,627.300009,2.47999994,47.8899989,13.8199997
Hyderabad,2017,01-08-2017,239.629995,308.700005,3.03999993,38.2599991,17.1799996
Hyderabad,2017,02-08-2017,212.689995,175.700003,3.30999993,31.8599993,19.5499996
Hyderabad,2017,03-08-2017,226.789995,273.700004,1.72999996,37.4799992,20.3199995
Hyderabad,2017,04-08-2017,218.239995,247.500004,12.4799997,29.5899993,18.5799996
Hyderabad,2017,05-08-2017,260.249994,328.300005,4.4399999,28.7299994,12.3799997
Hyderabad,2017,06-08-2017,256.959994,451.900007,6.63999985,22.2199995,10.8799998
Hyderabad,2017,07-08-2017,270.299994,241.200004,9.0799998,35.1399992,16.3899996
Hyderabad,2017,08-08-2017,238.449995,290.600004,9.62999978,26.4699994,15.4599997
Hyderabad,2017,09-08-2017,212.669995,239.500004,31.0099993,28.2999994,17.7499996
Hyderabad,2017,10-08-2017,249.029994,302.100005,9.68999978,-9999,15.1599997
Hyderabad,2017,11-08-2017,209.949995,175.400003,1.76999996,33.5699992,22.3399995
Hyderabad,2017,12-08-2017,213.789995,188.600003,4.91999989,17.1099996,16.8199996
Hyderabad,2017,13-08-2017,246.829994,309.300005,16.8999996,19.2199996,16.2399996
Hyderabad,2017,14-08-2017,-9999,238.200004,-9999,-9999,-9999
Hyderabad,2017,15-08-2017,290.129994,804.000012,4.3499999,-9999,12.3299997
Hyderabad,2017,16-08-2017,215.999995,184.300003,4.15999991,31.2399993,19.2999996
Hyderabad,2017,17-08-2017,234.559995,253.100004,16.9599996,12.6199997,10.7899998
Hyderabad,2017,18-08-2017,219.269995,224.600003,21.4199995,29.4799993,18.4799996
Hyderabad,2017,19-08-2017,215.759995,203.700003,30.4899993,15.8799996,13.8899997
Hyderabad,2017,20-08-2017,276.739994,656.10001,24.1999995,-9999,15.2199997
Hyderabad,2017,21-08-2017,285.579994,775.200012,8.38999981,13.2799997,12.0799997
Hyderabad,2017,22-08-2017,297.129993,895.500013,10.3599998,-9999,13.8099997
Hyderabad,2017,23-08-2017,293.009993,366.300005,4.4799999,-9999,18.4099996
Hyderabad,2017,24-08-2017,213.879995,162.100002,8.56999981,11.0899998,15.0199997
Hyderabad,2017,25-08-2017,217.559995,288.000004,17.6999996,17.1599996,13.8199997
Hyderabad,2017,26-08-2017,226.769995,216.400003,46.799999,13.0099997,12.3999997
Hyderabad,2017,27-08-2017,209.329995,145.400002,13.6299997,28.0299994,16.6299996
Hyderabad,2017,28-08-2017,198.849996,159.600002,15.0199997,24.5799995,-9999
Hyderabad,2017,29-08-2017,230.889995,214.800003,21.1199995,15.8499996,14.7999997
Hyderabad,2017,30-08-2017,-9999,616.100009,-9999,-9999,-9999
Hyderabad,2017,31-08-2017,225.839995,292.000004,2.46999994,28.2399994,14.7999997
Hyderabad,2017,01-09-2017,293.699993,323.200005,2.58999994,-9999,16.6699996
Hyderabad,2017,02-09-2017,244.279995,386.600006,4.2999999,30.0599993,15.2799997
Hyderabad,2017,03-09-2017,293.989993,455.300007,3.13999993,-9999,16.1799996
Hyderabad,2017,04-09-2017,298.029993,496.100007,2.88999994,-9999,15.6099997
Hyderabad,2017,05-09-2017,220.369995,223.900003,5.44999988,30.5899993,21.8699995
Hyderabad,2017,06-09-2017,197.389996,321.000005,87.609998,31.3899993,-9999
Hyderabad,2017,07-09-2017,218.589995,201.100003,4.6599999,23.9499995,18.2599996
Hyderabad,2017,08-09-2017,295.169993,728.500011,2.34999995,-9999,15.9199996
Hyderabad,2017,09-09-2017,291.839993,590.100009,4.80999989,-9999,12.3799997
Hyderabad,2017,10-09-2017,213.639995,299.900004,2.49999994,35.3199992,23.1999995
Hyderabad,2017,11-09-2017,232.029995,420.100006,6.36999986,24.5499995,17.8399996
Hyderabad,2017,12-09-2017,295.449993,576.900009,3.32999993,-9999,15.8999996
Hyderabad,2017,13-09-2017,211.709995,169.400003,2.49999994,24.8799994,22.4199995
Hyderabad,2017,14-09-2017,216.449995,183.300003,8.9199998,25.0799994,12.8199997
Hyderabad,2017,15-09-2017,-9999,275.800004,-9999,-9999,-9999
Hyderabad,2017,16-09-2017,263.309994,616.900009,3.40999992,23.7199995,14.9399997
Hyderabad,2017,17-09-2017,205.629995,191.700003,4.98999989,32.0799993,-9999
Hyderabad,2017,18-09-2017,218.639995,195.600003,6.38999986,28.9899994,24.6799994
Hyderabad,2017,19-09-2017,281.069994,413.300006,7.96999982,19.8299996,13.0199997
Hyderabad,2017,20-09-2017,215.779995,243.200004,11.0499998,32.1499993,15.0399997
Hyderabad,2017,21-09-2017,271.709994,621.400009,21.8699995,9.64999978,9.25999979
Hyderabad,2017,22-09-2017,275.249994,681.40001,5.64999987,12.4599997,12.3199997
Hyderabad,2017,23-09-2017,297.349993,877.600013,10.6899998,-9999,12.2799997
Hyderabad,2017,24-09-2017,295.159993,610.100009,2.97999993,-9999,20.8499995
Hyderabad,2017,25-09-2017,239.379995,274.500004,9.1299998,11.2999997,13.6299997
Hyderabad,2017,26-09-2017,298.789993,409.200006,2.82999994,-9999,18.1099996
Hyderabad,2017,27-09-2017,224.249995,191.600003,19.0499996,34.2399992,18.2099996
Hyderabad,2017,28-09-2017,214.569995,156.100002,4.93999989,31.4299993,17.6099996
Hyderabad,2017,29-09-2017,206.449995,161.200002,2.65999994,28.3199994,21.0299995
Hyderabad,2017,30-09-2017,250.229994,330.300005,5.95999987,14.3899997,18.2999996
Hyderabad,2018,01-06-2018,225.139995,232.600003,2.24999995,31.2699993,12.9399997
Hyderabad,2018,02-06-2018,197.219996,129.900002,36.8399992,24.1699995,-9999
Hyderabad,2018,03-06-2018,221.499995,245.700004,0.979999978,34.9299992,18.3999996
Hyderabad,2018,04-06-2018,264.349994,294.800004,4.02999991,-9999,10.2399998
Hyderabad,2018,05-06-2018,293.359993,320.100005,3.04999993,-9999,9.71999978
Hyderabad,2018,06-06-2018,226.899995,269.600004,1.89999996,26.2399994,13.7299997
Hyderabad,2018,07-06-2018,203.999995,286.800004,3.35999992,26.4999994,-9999
Hyderabad,2018,08-06-2018,207.749995,145.800002,5.45999988,24.6099994,23.9899995
Hyderabad,2018,09-06-2018,226.699995,208.200003,6.14999986,28.5299994,12.5199997
Hyderabad,2018,10-06-2018,231.789995,194.200003,3.98999991,42.889999,17.7099996
Hyderabad,2018,11-06-2018,234.799995,200.700003,17.6899996,23.6199995,15.3799997
Hyderabad,2018,12-06-2018,226.169995,235.400004,8.12999982,25.6799994,16.6699996
Hyderabad,2018,13-06-2018,291.589993,657.60001,3.42999992,25.1799994,7.97999982
Hyderabad,2018,14-06-2018,-9999,253.900004,-9999,-9999,-9999
Hyderabad,2018,15-06-2018,262.019994,543.900008,-9999,-9999,-9999
Hyderabad,2018,16-06-2018,297.729993,514.100008,2.33999995,-9999,12.0199997
Hyderabad,2018,17-06-2018,284.819994,734.200011,2.94999993,-9999,9.29999979
Hyderabad,2018,18-06-2018,277.159994,536.700008,6.33999986,-9999,18.1899996
Hyderabad,2018,19-06-2018,218.359995,337.300005,1.47999997,30.6399993,12.6399997
Hyderabad,2018,20-06-2018,251.079994,351.100005,1.09999998,31.1699993,16.4599996
Hyderabad,2018,21-06-2018,291.069993,338.100005,2.13999995,22.8199995,8.29999981
Hyderabad,2018,22-06-2018,230.079995,219.700003,10.6499998,34.8099992,23.9999995
Hyderabad,2018,23-06-2018,225.329995,573.200009,20.1399995,31.5099993,15.4399997
Hyderabad,2018,24-06-2018,233.449995,355.600005,3.44999992,22.4299995,12.7599997
Hyderabad,2018,25-06-2018,270.899994,315.300005,5.34999988,20.1599995,11.9099997
Hyderabad,2018,26-06-2018,210.829995,157.300002,4.4499999,22.7999995,17.2299996
Hyderabad,2018,27-06-2018,213.289995,153.500002,5.28999988,26.7499994,18.7299996
Hyderabad,2018,28-06-2018,208.229995,171.500003,12.6299997,30.0199993,20.6599995
Hyderabad,2018,29-06-2018,221.679995,344.600005,2.83999994,28.1899994,18.2799996
Hyderabad,2018,30-06-2018,-9999,195.700003,-9999,-9999,-9999
Hyderabad,2018,01-07-2018,223.389995,209.000003,9.46999979,18.0599996,15.5499997
Hyderabad,2018,02-07-2018,248.489994,241.200004,1.54999997,35.4499992,15.6899996
Hyderabad,2018,03-07-2018,227.329995,201.600003,11.3499997,22.1299995,17.1299996
Hyderabad,2018,04-07-2018,231.059995,230.300003,4.82999989,22.1999995,11.7099997
Hyderabad,2018,05-07-2018,227.039995,201.900003,2.91999993,40.8799991,16.7599996
Hyderabad,2018,06-07-2018,238.499995,239.200004,9.90999978,37.6199992,19.1199996
Hyderabad,2018,07-07-2018,209.479995,207.500003,27.0099994,31.1499993,23.6799995
Hyderabad,2018,08-07-2018,219.709995,187.100003,18.0599996,32.2199993,19.0299996
Hyderabad,2018,09-07-2018,218.789995,201.500003,11.3599997,22.4099995,12.0599997
Hyderabad,2018,10-07-2018,248.389994,311.500005,9.41999979,30.5999993,16.9899996
Hyderabad,2018,11-07-2018,253.909994,271.700004,21.8499995,18.4399996,13.2899997
Hyderabad,2018,12-07-2018,253.169994,423.600006,41.5199991,32.9399993,15.4099997
Hyderabad,2018,13-07-2018,259.489994,327.000005,14.4999997,32.4199993,19.2699996
Hyderabad,2018,14-07-2018,209.799995,205.400003,15.0199997,24.0899995,21.7899995
Hyderabad,2018,15-07-2018,236.449995,242.600004,13.6599997,18.2999996,17.2399996
Hyderabad,2018,16-07-2018,-9999,248.200004,-9999,-9999,-9999
Hyderabad,2018,17-07-2018,243.679995,353.900005,7.25999984,17.2499996,13.6699997
Hyderabad,2018,18-07-2018,255.099994,565.400008,10.7199998,28.4799994,13.7799997
Hyderabad,2018,19-07-2018,266.259994,505.900008,4.04999991,16.0899996,11.5899997
Hyderabad,2018,20-07-2018,240.649995,213.600003,16.5699996,35.9599992,13.2899997
Hyderabad,2018,21-07-2018,217.609995,192.200003,7.21999984,18.7599996,13.8699997
Hyderabad,2018,22-07-2018,213.879995,156.000002,5.58999988,26.9499994,14.5099997
Hyderabad,2018,23-07-2018,253.969994,303.600005,3.71999992,20.3999995,16.4999996
Hyderabad,2018,24-07-2018,213.349995,189.700003,9.0999998,15.9799996,13.0399997
Hyderabad,2018,25-07-2018,269.229994,194.700003,5.26999988,25.9999994,13.7999997
Hyderabad,2018,26-07-2018,209.529995,172.100003,3.24999993,16.5299996,16.2999996
Hyderabad,2018,27-07-2018,238.329995,220.900003,6.85999985,31.4599993,13.8899997
Hyderabad,2018,28-07-2018,266.139994,409.000006,5.72999987,14.0299997,12.6899997
Hyderabad,2018,29-07-2018,209.709995,255.600004,3.88999991,23.5499995,16.7699996
Hyderabad,2018,30-07-2018,294.109993,414.400006,2.00999996,-9999,14.6899997
Hyderabad,2018,31-07-2018,213.009995,171.800003,4.3099999,23.2499995,16.2299996
Hyderabad,2018,01-08-2018,-9999,311.800005,-9999,-9999,-9999
Hyderabad,2018,02-08-2018,238.479995,352.700005,9.34999979,14.0799997,13.9099997
Hyderabad,2018,03-08-2018,251.389994,359.200005,3.94999991,29.9999993,16.8899996
Hyderabad,2018,04-08-2018,279.299994,549.900008,7.96999982,-9999,11.5799997
Hyderabad,2018,05-08-2018,269.699994,467.300007,6.29999986,26.9099994,14.9799997
Hyderabad,2018,06-08-2018,212.759995,183.400003,3.47999992,21.0999995,17.1999996
Hyderabad,2018,07-08-2018,257.529994,327.000005,13.9999997,33.7799992,12.3199997
Hyderabad,2018,08-08-2018,203.359995,401.600006,9.1499998,26.8199994,16.6199996
Hyderabad,2018,09-08-2018,266.429994,583.600009,5.81999987,21.2799995,11.4799997
Hyderabad,2018,10-08-2018,281.459994,291.000004,17.5299996,-9999,12.1599997
Hyderabad,2018,11-08-2018,206.219995,137.900002,37.8599992,32.7199993,-9999
Hyderabad,2018,12-08-2018,214.919995,167.100002,13.3499997,20.8799995,15.0899997
Hyderabad,2018,13-08-2018,245.599995,263.500004,11.8299997,35.6899992,13.8199997
Hyderabad,2018,14-08-2018,217.969995,217.100003,10.2799998,29.1399993,13.4199997
Hyderabad,2018,15-08-2018,200.299996,142.000002,14.2799997,28.0199994,-9999
Hyderabad,2018,16-08-2018,210.059995,214.300003,18.1799996,26.0399994,16.2799996
Hyderabad,2018,17-08-2018,-9999,625.300009,-9999,-9999,-9999
Hyderabad,2018,18-08-2018,258.469994,497.300007,8.45999981,12.2899997,11.3999997
Hyderabad,2018,19-08-2018,223.849995,170.600003,27.5799994,26.8899994,10.5799998
Hyderabad,2018,20-08-2018,207.139995,140.700002,34.3499992,32.6999993,-9999
Hyderabad,2018,21-08-2018,228.919995,455.500007,10.9799998,28.1299994,21.4199995
Hyderabad,2018,22-08-2018,282.889994,540.400008,3.74999992,32.5199993,12.8599997
Hyderabad,2018,23-08-2018,276.139994,566.300008,9.0999998,-9999,14.0799997
Hyderabad,2018,24-08-2018,243.739995,278.200004,2.77999994,14.3799997,19.3299996
Hyderabad,2018,25-08-2018,212.649995,170.300003,2.85999994,30.1999993,19.5799996
Hyderabad,2018,26-08-2018,211.589995,209.300003,4.90999989,37.1399992,-9999
Hyderabad,2018,27-08-2018,221.639995,231.900003,10.3299998,18.3599996,21.9399995
Hyderabad,2018,28-08-2018,272.809994,496.900007,5.42999988,-9999,13.3999997
Hyderabad,2018,29-08-2018,249.489994,501.500007,2.85999994,32.5799993,16.6699996
Hyderabad,2018,30-08-2018,292.129993,568.300008,4.02999991,38.5199991,15.5999997
Hyderabad,2018,31-08-2018,258.189994,259.500004,9.51999979,7.95999982,12.6599997
Hyderabad,2018,01-09-2018,259.089994,461.000007,2.98999993,22.1499995,16.4299996
Hyderabad,2018,02-09-2018,-9999,171.000003,-9999,-9999,-9999
Hyderabad,2018,03-09-2018,266.759994,575.800009,6.43999986,23.3199995,15.0599997
Hyderabad,2018,04-09-2018,295.809993,437.000007,2.68999994,-9999,14.2299997
Hyderabad,2018,05-09-2018,282.399994,651.10001,2.95999993,20.9999995,13.1899997
Hyderabad,2018,06-09-2018,273.839994,517.600008,5.57999988,31.7699993,14.8999997
Hyderabad,2018,07-09-2018,221.529995,347.600005,1.30999997,34.1599992,25.0399994
Hyderabad,2018,08-09-2018,278.149994,740.200011,4.00999991,30.1499993,14.7499997
Hyderabad,2018,09-09-2018,298.669993,783.200012,1.97999996,-9999,13.4299997
Hyderabad,2018,10-09-2018,291.039993,795.200012,20.2699995,-9999,11.6499997
Hyderabad,2018,11-09-2018,296.119993,453.600007,4.71999989,-9999,14.6499997
Hyderabad,2018,12-09-2018,272.439994,533.900008,9.62999978,25.9799994,10.8599998
Hyderabad,2018,13-09-2018,296.339993,454.000007,4.5499999,-9999,17.4799996
Hyderabad,2018,14-09-2018,298.339993,620.700009,7.39999983,-9999,12.5199997
Hyderabad,2018,15-09-2018,291.829993,666.00001,15.5999997,40.5299991,16.8699996
Hyderabad,2018,16-09-2018,299.739993,405.100006,1.99999996,-9999,13.9499997
Hyderabad,2018,17-09-2018,277.609994,544.400008,19.3799996,36.0499992,16.5499996
Hyderabad,2018,18-09-2018,-9999,297.900004,-9999,-9999,-9999
Hyderabad,2018,19-09-2018,239.779995,334.500005,5.14999988,19.9999996,12.7399997
Hyderabad,2018,20-09-2018,206.649995,173.700003,5.07999989,32.0499993,-9999
Hyderabad,2018,21-09-2018,213.519995,166.400002,31.7399993,42.569999,-9999
Hyderabad,2018,22-09-2018,291.029993,707.100011,7.28999984,-9999,13.1899997
Hyderabad,2018,23-09-2018,292.399993,466.800007,3.72999992,-9999,14.0499997
Hyderabad,2018,24-09-2018,292.739993,813.700012,8.33999981,-9999,13.2499997
Hyderabad,2018,25-09-2018,300.179993,601.100009,2.65999994,-9999,17.1499996
Hyderabad,2018,26-09-2018,226.969995,251.900004,14.8799997,30.1399993,18.8099996
Hyderabad,2018,27-09-2018,298.149993,446.000007,2.89999994,-9999,18.5499996
Hyderabad,2018,28-09-2018,296.289993,893.000013,9.76999978,-9999,12.2499997
Hyderabad,2018,29-09-2018,291.299993,692.70001,5.69999987,-9999,21.7999995
Hyderabad,2018,30-09-2018,300.159993,800.000012,2.76999994,-9999,15.4499997
Hyderabad,2019,01-06-2019,-9999,305.100005,-9999,-9999,-9999
Hyderabad,2019,02-06-2019,308.939993,600.000009,-9999,-9999,-9999
Hyderabad,2019,03-06-2019,244.759995,212.500003,1.76999996,26.7599994,10.1099998
Hyderabad,2019,04-06-2019,253.589994,335.800005,2.86999994,31.7799993,11.1999997
Hyderabad,2019,05-06-2019,211.509995,253.300004,1.27999997,28.6399994,-9999
Hyderabad,2019,06-06-2019,266.149994,317.400005,3.65999992,-9999,9.79999978
